freq,statinfo,unit,isced11,life_sat,sex,age,geo,time,value
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,United Kingdom,2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,United Kingdom,2022,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,United Kingdom,2023,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,United Kingdom,2024,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,United Kingdom,2025,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2013,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2018,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2021,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2022,6.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2024,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Montenegro,2025,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2013,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2018,7.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2021,6.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2022,6.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2023,6.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2024,6.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,North Macedonia,2025,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2013,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2018,6.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2021,6.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2022,6.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2023,6.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2024,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Albania,2025,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2013,6.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2018,7.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2021,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2022,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2023,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2024,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Serbia,2025,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2013,6.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2018,6.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2021,5.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2022,5.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2023,5.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2024,6.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Türkiye,2025,6.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2013,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2018,6.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2022,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2023,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2024,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 19 years,Kosovo*,2025,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2013,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2018,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2022,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2024,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,European Union - 27 countries (from 2020),2025,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2013,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2018,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2022,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2023,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2024,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 21 countries (from 2026),2025,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2013,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2018,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2022,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2024,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Euro area – 20 countries (2023-2025),2025,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2013,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2018,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2021,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2022,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2023,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2024,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Belgium,2025,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2013,5.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2018,6.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2021,6.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2022,6.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2023,6.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2024,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Bulgaria,2025,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2013,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2018,8.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2021,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2022,8.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2023,8.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2024,8.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Czechia,2025,8.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2013,8.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2018,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2021,7.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2022,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2023,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2024,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Denmark,2025,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2013,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2018,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2021,
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2022,6.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2023,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2024,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Germany,2025,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2013,7.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2018,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2021,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2022,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2024,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Estonia,2025,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2013,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2018,8.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2021,7.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2022,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2024,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Ireland,2025,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2013,7.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2018,7.1
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2021,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2022,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2023,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2024,7.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Greece,2025,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2013,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2018,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2021,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2022,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2023,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2024,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Spain,2025,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2013,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2018,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2021,7.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2022,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2023,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2024,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,France,2025,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2013,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2018,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2021,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2022,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2023,8.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2024,8.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Croatia,2025,8.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2013,7.0
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2018,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2021,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2022,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2023,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2024,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Italy,2025,7.4
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2013,6.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2018,7.7
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2021,7.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2022,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2023,8.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2024,7.9
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Cyprus,2025,7.8
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Latvia,2013,7.3
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Latvia,2018,7.5
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Latvia,2021,7.2
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Latvia,2022,7.6
Annual,Average,Rating (0-10),All ISCED 2011 levels,Life as a whole,Total,From 16 to 24 years,Latvia,2023,7.6
